name,address,google_map,route_proximity
John Clifford Primary School,"John Clifford School, Nether Street, Nottingham, NG9 2AT","https://www.google.com/maps/@52.92567236028107,-1.2094950239114453,16z",78671.15955
Carter Knowle Junior School,"Carter Knowle Road, Sheffield, S7 2DY","https://www.google.com/maps/@53.3525236678186,-1.4917396905736655,16z",78671.52362
Much Wenlock Primary School,,"https://www.google.com/maps/@52.59191201486758,-2.555201327226337,16z",78674.43597
Lydgate Infant School,"Lydgate Lane, Sheffield, S10 5FQ","https://www.google.com/maps/@53.38012643047566,-1.515411418301754,16z",78677.05129
Arkwright Primary School,S44 5BZ,"https://www.google.com/maps/@53.23532087970508,-1.3632683509456762,16z",78682.3796
Holt House Infant School,"Bannerdale Road, Sheffield, S7 2EW","https://www.google.com/maps/@53.350972944749934,-1.489961419893897,16z",78689.4094
Ambleside Primary School,"Ambleside Primary School, Minver Crescent, Nottingham, NG8 5PN","https://www.google.com/maps/@52.97630956738103,-1.2028867944632633,16z",78690.51521
Sir Jonathan North Community College,"Knighton Lane East, LE2 6FU","https://www.google.com/maps/@52.60518901535631,-1.1285982302317739,16z",78718.22635
Stafford Grammar School,"Burton Manor, ST18 9AT","https://www.google.com/maps/@52.783270019078564,-2.131994936390646,16z",78720.45292
Millgate School,"18 Scott Street, LE2 6DW","https://www.google.com/maps/@52.60986212914719,-1.127172245616731,16z",78722.2424
Babington Community College,"151 Strasbourg Drive, Leicester, LE4 0SZ","https://www.google.com/maps/@52.66361273280988,-1.1602038947116522,16z",78724.56517
Cobden Primary School & Community Centre,"Cobden Street, Loughborough, LE11 1AF","https://www.google.com/maps/@52.77204808498859,-1.2001566273619544,16z",78733.26234
Capel-le-Ferne Primary School,"Capel Street, Capel-le-Ferne, CT18 7HB","https://www.google.com/maps/@51.106603945822016,1.2130693076654904,16z",78745.24007
"Manor Primary School, Ivybridge","Manor Way, Ivybridge, PL21 9BG","https://www.google.com/maps/@50.38811157498824,-3.925246176247184,16z",78748.00003
Loughborough Grammar School,,"https://www.google.com/maps/@52.76591669741786,-1.194393218412424,16z",78760.98029
Sir Alexander Fleming Primary School,"109 Southgate, TF7 4HG","https://www.google.com/maps/@52.628544516012944,-2.4412254778532616,16z",78764.87008
Butler's Hill Infant and Nursery School,"Butler's Hill Infant and Nursery School, Broomhill Road, Nottingham, NG15 6AJ","https://www.google.com/maps/@53.028903454608994,-1.1960960806625045,16z",78765.86357
Duke of York's Royal Military School,"Dover, CT15 5EQ","https://www.google.com/maps/@51.14327103290901,1.3245132208484227,16z",78778.11548
Barley Croft Primary School,"Malham Close, Leicester, LE4 0UT","https://www.google.com/maps/@52.65861023086163,-1.1571574915559848,16z",78779.51543
Alderman Richard Hallam Primary School,,"https://www.google.com/maps/@52.651111298669214,-1.1535954787988816,16z",78781.78369
Crabtree Farm Primary School,"Crabtree Farm Primary School, Steadfold Close, Nottingham, NG6 8AX","https://www.google.com/maps/@52.99526139172641,-1.2011437909284286,16z",78792.8114
Lydgate Junior School,"Shore Lane, S10 5DP","https://www.google.com/maps/@53.37678171820613,-1.5153139774885271,16z",78799.91302
The Lancaster School,,"https://www.google.com/maps/@52.602189396029665,-1.126289324006371,16z",78807.9992
Priorsford Primary School,"Marmion Road, EH45 9BE","https://www.google.com/maps/@55.64486869111717,-3.1794137760721544,16z",78808.08398
Woodlands Academy,"Woodlands Academy, Beechdale Road, Nottingham, NG8 3EZ","https://www.google.com/maps/@52.966649637604974,-1.2054180578931446,16z",78813.72587
Hazel Community Primary School,"Hazel Street, Leicester, LE2 7JN","https://www.google.com/maps/@52.623297987909254,-1.136726705757617,16z",78818.48224
Shatterlocks Infant School,"Heathfield Avenue, Dover, CT16 2PB","https://www.google.com/maps/@51.13857122065374,1.2970703851630647,16z",78824.2537
Babington Community Technology College,"Strasbourg Drive, Leicester, LE4 0SZ","https://www.google.com/maps/@52.661463701189646,-1.1598220716396455,16z",78835.8037
Tinto Primary School,,"https://www.google.com/maps/@55.59945484559674,-3.597520638044076,16z",78849.1303
Kilby St Mary's Church of England Primary School,"Main Street, Kilby, LE18 3TD","https://www.google.com/maps/@52.55136256072593,-1.0902658509635097,16z",78852.74778
St Austin's Catholic Primary School,"Garden Street, ST17 4BT","https://www.google.com/maps/@52.801675320836736,-2.113032490479007,16z",78853.53147
King Edward VII School (Lower School),,"https://www.google.com/maps/@53.376986617333756,-1.5198269324584504,16z",78857.64905
Meadowhead School Academy Trust,"Dyche Lane, Sheffield, S8 8BR","https://www.google.com/maps/@53.323158328187205,-1.4690114588259087,16z",78869.25217
Fairfield Preparatory School,"Leicester Road, Loughborough, LE11 2AE","https://www.google.com/maps/@52.76664937583151,-1.2012942817579755,16z",78870.29072
Beacon Academy,"Woodthorpe Road, LE11 2NF","https://www.google.com/maps/@52.7592885863671,-1.2000424881196405,16z",78871.90088
Peebles High School,"Springwood Road, EH45 9HB","https://www.google.com/maps/@55.645886205456286,-3.1925118958054557,16z",78875.49894
Beaumont Leys Secondary School,"Anstey Lane, Leicester, LE4 0FL","https://www.google.com/maps/@52.65533210097076,-1.1586724902030945,16z",78879.36934
Sandgate Primary School,"Coolinge Lane, Folkestone, CT20 3QU","https://www.google.com/maps/@51.08016347013006,1.1512069405780199,16z",78883.53881
Barley Croft Primary School,,"https://www.google.com/maps/@52.65857275909623,-1.1576759324459795,16z",78885.49007
UNKNOWN,,"https://www.google.com/maps/@52.15815570736509,-1.512837823330211,16z",78886.62066
Rowley Park Primary Academy,"Highfield Grove, ST17 9RF","https://www.google.com/maps/@52.79071792605067,-2.1232901508488617,16z",78889.85373
Tapton School,S10 5RG,"https://www.google.com/maps/@53.37593961070371,-1.5180191012765978,16z",78892.00093
Fosse Primary School,,"https://www.google.com/maps/@52.6415153446327,-1.1504044753009437,16z",78899.75304
Wigston Birkett House Community Special School,,"https://www.google.com/maps/@52.58214966198835,-1.1104660328186688,16z",78909.41057
Loughborough High School,"Burton Walks, Loughborough, LE11 2DU","https://www.google.com/maps/@52.76615295534198,-1.2029787362062232,16z",78912.70104
St Paul's CE (C) Primary School,"Garden Street, ST17 4BT","https://www.google.com/maps/@52.79916224499444,-2.1102327072889606,16z",78913.55872
Castle Mead Academy,"31 St Augustine Road, Leicester, LE3 5QS","https://www.google.com/maps/@52.636175415297444,-1.14400624524826,16z",78921.74272
The Valley Primary School,"School Drive, Stoke-on-Trent, ST10 3DQ","https://www.google.com/maps/@53.00301810570059,-1.9230342190158805,16z",78924.58616
Cleeve Prior CofE (Controlled) First School,"Main Street, WR11 8LG","https://www.google.com/maps/@52.14036540007397,-1.8734085536755627,16z",78926.18218
Rendell Primary School,"Rendell Street, LE11 1LL","https://www.google.com/maps/@52.77787031340862,-1.2041513771858328,16z",78931.93274
Water Leys Primary School,"Guilford Drive, Wigston, LE18 1HG","https://www.google.com/maps/@52.593612694373576,-1.1201225801256578,16z",78935.72255
Mercia School,"Carter Knowle Road, Sheffield, S7 2DY","https://www.google.com/maps/@53.351446432293656,-1.4965655071275892,16z",78937.42626
St Marie's Primary School,"Fulwood Road, Sheffield, S10 3DQ","https://www.google.com/maps/@53.37300076001536,-1.5153101248171916,16z",78942.31743
Swithland St Leonard's Church of England Primary School,"Main Street, Loughborough, LE12 8TQ","https://www.google.com/maps/@52.712028867378905,-1.1837402700212736,16z",78948.84072
Modbury Primary School,"Modbury, PL21 0RB","https://www.google.com/maps/@50.35041036164628,-3.8896027269764324,16z",78961.75243
Thythorn Field Community Primary School,"Bideford Close, Wigston, LE18 2QU","https://www.google.com/maps/@52.570652178672475,-1.1033950912798807,16z",78975.99716
Stella Maris Catholic Primary School,"Parkfield Road, Folkestone, CT19 5BY","https://www.google.com/maps/@51.08700423520361,1.172286177104074,16z",78978.01965
Cornwood School,,"https://www.google.com/maps/@50.421836208120205,-3.9623433589591612,16z",78993.22113
Folkestone School for Girls,"Coolinge Lane, CT20 3RB","https://www.google.com/maps/@51.07739433050124,1.1500086998829266,16z",79021.41724
Holy Cross Primary Catholic Voluntary Academy,"Holy Cross Primary Catholic Voluntary Academy, Leen Mills Lane, Nottingham, NG15 8BZ","https://www.google.com/maps/@53.04515295072307,-1.1987199338878627,16z",79033.54953
Unstone St Mary's Infant School,S18 4AL,"https://www.google.com/maps/@53.29288549253173,-1.4369673353311905,16z",79038.01232
Abbey Lane Primary School,S8 0BN,"https://www.google.com/maps/@53.33826331888835,-1.4851671075728379,16z",79042.70143
White Cliffs Primary College for the Arts,"St. Radigund's Road, Dover, CT17 0LB","https://www.google.com/maps/@51.133861365674164,1.2902212114468896,16z",79044.82172
Northfield Junior School,S18 2ED,"https://www.google.com/maps/@53.30818641968075,-1.454086166812455,16z",79046.36471
Hucknall Sixth Form Centre,"Portland Road, Nottingham, NG15 7SN","https://www.google.com/maps/@53.036199827649455,-1.2003371718553524,16z",79077.52022
St John's C.E. Primary Academy,"Weston Road, ST16 3RL","https://www.google.com/maps/@52.81157335691503,-2.092369187028693,16z",79094.45795
Notre Dame High School,S10 3BT,"https://www.google.com/maps/@53.37225989701198,-1.5175465249494278,16z",79101.6926
Rufford Primary and Nursery School,"Rufford Primary and Nursery School, Hoewood Road, Nottingham, NG6 8LE","https://www.google.com/maps/@53.003828874886175,-1.206397994733132,16z",79107.1839
Bradford Primary School,"Bradford, EX22 7AB","https://www.google.com/maps/@50.829482979239096,-4.2460583327576416,16z",79107.43122
Brimington Junior School,S43 1HF,"https://www.google.com/maps/@53.261118096351176,-1.4016724592191694,16z",79110.52398
Rosslyn Park Primary and Nursery School,"Rosslyn Park Primary and Nursery School, Amesbury Circus, Nottingham, NG8 6DD","https://www.google.com/maps/@52.984916541045564,-1.2100546175360813,16z",79122.36322
Limehurst Academy,"Bridge Street, LE11 1NH","https://www.google.com/maps/@52.73733738694983,-1.1354222802099967,16z",79130.32632
St Thomas of Canterbury School,"Chancet Wood Drive, Sheffield, S8 7TR","https://www.google.com/maps/@53.33323766522509,-1.4818042782326901,16z",79131.20716
English Martyrs Catholic School,"Anstey Lane, Leicester, LE4 0FJ","https://www.google.com/maps/@52.65025416932639,-1.1590420129817753,16z",79141.10949
Northlew and Ashbury Parochial Church of England Primary School,"Northlew, EX20 3PB","https://www.google.com/maps/@50.77184233196261,-4.122248911024503,16z",79148.10815
Knighton Fields Primary Academy,"Knighton Fields Road West, Leicester, LE2 6LG","https://www.google.com/maps/@52.611831995226005,-1.1347702772830064,16z",79150.4277
Abberley Parochial VC Primary School,"Abberley, WR6 6AA","https://www.google.com/maps/@52.30813377851041,-2.37345576377121,16z",79150.98988
Wigston Academy,"Station Road, Wigston, LE18 2DT","https://www.google.com/maps/@52.5814344348874,-1.1151436125050935,16z",79173.16476
Meadows Community School,,"https://www.google.com/maps/@53.27146171151052,-1.4184974416034952,16z",79175.41892
Ferndearle,"Heather Lodge, 2 Radnor Park West, Folkestone, CT19 5HH","https://www.google.com/maps/@51.083058871642784,1.1673495150371735,16z",79184.96799
Woodlands Park Primary School,"Abbot Road, Ivybridge, PL21 9TF","https://www.google.com/maps/@50.39140250783927,-3.9355506069191026,16z",79186.50827
Chawson First School,"Wych Road, WR9 8BW","https://www.google.com/maps/@52.25970829327074,-2.1601788487393576,16z",79194.39752
Moulton School & Science College,"Pound Lane, Northampton, NN3 7SD","https://www.google.com/maps/@52.29175891904786,-0.8566382779443381,16z",79195.13728
King Richard Infant and Nursery School,"Andrewes Street, Leicester, LE3 5PA","https://www.google.com/maps/@52.63308152504185,-1.1479154323117449,16z",79202.18459
Beeston Fields Primary School and Nursery,"Boundary Road, Nottingham, NG9 2RG","https://www.google.com/maps/@52.934989040680115,-1.2170431674375473,16z",79205.81397
Sywell C of E Vol. Aided Primary School,"69 Overstone Road, Northampton, NN6 0AW","https://www.google.com/maps/@52.290321159191514,-0.7984275965019297,16z",79210.39123
Mundella Primary School,"Blackbull Road, Folkestone, CT19 5QX","https://www.google.com/maps/@51.08812190937778,1.1793056632238756,16z",79212.0589
UNKNOWN,"Nottingham, NG8 4PD","https://www.google.com/maps/@52.96549653064099,-1.2148701338990162,16z",79212.19622
St Teresa's Catholic Primary School,"St Teresa`s Catholic Primary School, Kingsbury Drive, Nottingham, NG8 3EP","https://www.google.com/maps/@52.97031888855923,-1.2106950043802096,16z",79233.27203
Greystones Primary School,S11 7GL,"https://www.google.com/maps/@53.36373167305593,-1.5109576322928862,16z",79252.27788
Harlestone Primary School,"Church Lane, Northampton, NN7 4EN","https://www.google.com/maps/@52.27343332804682,-0.9718565553769923,16z",79254.47957
Notre Dame City Learning Centre,,"https://www.google.com/maps/@53.372360202622986,-1.5184991881140486,16z",79261.09894
Dame Hannah Rogers School,"Woodland Road, Ivybridge, PL21 9HQ","https://www.google.com/maps/@50.38759206078873,-3.9343925081826936,16z",79263.66094
Loughborough Amherst School,"9 Gray Street, Loughborough, LE11 2DZ","https://www.google.com/maps/@52.76556576435024,-1.2074984165071683,16z",79272.97216
Lower Meadow Primary School,"Batemoor Road, Sheffield, S8 8EE","https://www.google.com/maps/@53.32032015909855,-1.471026927154302,16z",79274.85311
Round Hill Primary School,"Foster Avenue, Nottingham, NG9 1AE","https://www.google.com/maps/@52.928056858701495,-1.219034111112618,16z",79276.66163
Dalestorth Primary and Nursery School,"Dalestorth Primary and Nursery School, Hill Crescent, Sutton-in-Ashfield, NG17 4JA","https://www.google.com/maps/@53.1349368885321,-1.246516437432755,16z",79292.5759
Witton Middle School,"Old Coach Road, WR9 8BD","https://www.google.com/maps/@52.26025169212152,-2.1565079010076045,16z",79292.98078
Unstone Junior School,S18 4AB,"https://www.google.com/maps/@53.29006931643368,-1.4402666237571629,16z",79296.06092
Buswells Lodge Primary School,,"https://www.google.com/maps/@52.66156335926027,-1.1665611977514596,16z",79297.78381
St Leonard's Primary School,"St. Leonard's Avenue, ST17 4LT","https://www.google.com/maps/@52.800130749713766,-2.103568000558584,16z",79305.63246
Linby-cum-Papplewick CofE (VA) Primary School,"Linby Cum Papplewick C.E Primary School,, Quarry Lane, Nottingham, NG15 8GA","https://www.google.com/maps/@53.056257614946304,-1.2005445180737333,16z",79306.00951
St Andrew's CofE Primary and Nursery School,"St Andrew's Church of England Primary and Nursery School, Mansfield Road, Sutton-in-Ashfield, NG17 3DW","https://www.google.com/maps/@53.14202817004176,-1.257673698325821,16z",79311.59542
Castle Hill Community Primary School,"Sidney Street, Folkestone, CT19 6HG","https://www.google.com/maps/@51.08936798371191,1.1865838722907773,16z",79318.78675
Barton Junior School,"Barton Road, Dover, CT16 2ND","https://www.google.com/maps/@51.14549068834409,1.3045853296668868,16z",79320.82826
Droitwich Spa High School and Sixth Form Centre,"Briar Mill, WR9 0AA","https://www.google.com/maps/@52.26499715441607,-2.166912940568419,16z",79321.7273
Oak Field School,"Oak Field School, Wigman Road, Nottingham, NG8 3HW","https://www.google.com/maps/@52.96463123869865,-1.2130250521572465,16z",79324.14754
Lydford Primary School,EX20 4AU,"https://www.google.com/maps/@50.64703627399784,-4.103103891541586,16z",79334.9664
Overstone Primary School,"Sywell Road, Northampton, NN6 0AG","https://www.google.com/maps/@52.24696600116019,-0.7962558382067009,16z",79335.89936
